,0,1,2,3,4
410,0.104649544,-2.2258103,-1.0203543,-1.0095372,0.027249813
411,0.81866264,-2.74064,-0.7935581,-1.0274928,-0.872272
412,-0.096663475,-2.6612244,-0.74146366,-1.069324,0.8955455
413,-1.0059339,-1.3385872,-1.6884226,-2.2761483,-1.687902
414,2.0409083,-2.0449076,1.6138611,-1.3165559,-0.62404156
415,0.7126498,-2.1898932,1.540988,1.4118114,1.6720195
416,-0.6634846,-2.4764886,1.9177122,-1.0007368,-0.66985464
417,0.39870024,-2.3674576,0.78036904,-0.982286,-0.09101868
418,0.5684061,-2.852476,0.7297149,1.1305265,0.46427536
419,0.83915615,-1.7847534,0.7296839,-2.4474335,-0.82524943
420,-0.3791952,0.4794066,1.0254068,-2.6774657,-0.1661613
421,-0.10042739,-2.6619492,-1.33648,1.3533959,-0.855844
422,0.4601233,-1.5088043,-0.7569454,-1.7790848,-0.4870317
423,0.9033756,-0.75364256,-1.2027974,-1.7855933,0.13229012
424,-0.5691898,-2.261231,0.95303583,-1.0815806,-0.48276734
425,0.9852829,-2.603177,1.5218577,1.0617399,0.26272774
426,0.5692768,-2.5271423,-0.84325767,1.0723605,-0.6638851
427,1.3226018,-2.0766082,-1.5672283,1.9131474,1.5728493
428,0.30486012,-2.1714709,0.96593237,1.0537724,-0.35112524
429,0.54026055,-2.810289,0.88925505,-0.84924555,0.029732466
430,1.5039692,-2.0299456,-1.5891316,-1.1369405,-0.6528802
431,0.36382437,-1.8382447,1.5717149,1.3444195,0.14744186
432,0.07642555,-0.28993297,-0.94156766,-1.7492976,-0.086957455
433,-0.2358849,-2.9472222,-1.1548262,1.35254,-1.0308862
434,-0.12976623,-2.5847182,-0.94025946,1.3743834,0.65679
435,-0.25118113,-1.8144896,0.98663306,1.5678258,-0.59377
436,0.61361265,-2.5750906,0.95674706,-0.9886544,0.18942189
437,-0.85518646,-2.5306635,-1.5388778,-1.0299429,-0.64581394
438,-0.21192145,-2.659743,-1.100214,-0.9758086,0.1494863
439,0.81465816,-2.9659503,-1.8449512,-0.9733186,0.091323376
440,-2.9014888,-2.4452758,1.4925747,0.8736992,-1.0343049
441,1.1582236,-1.6571438,-1.3828311,1.0826454,0.51820517
442,-2.7306755,-2.429882,2.2290602,-1.0010345,0.19479609
443,0.66555023,-2.2902129,1.7677546,1.206882,-0.23826289
444,-0.0114552975,-2.97158,1.0985627,1.093338,-0.1329987
445,0.78421974,-2.3731637,-0.9813032,-0.9414823,0.46405363
446,0.1459899,-1.8574268,-0.95482063,-1.4738116,-1.0275011
447,-0.027058601,-2.1694493,-1.3756199,-2.0855982,-1.7163565
448,1.2393007,-2.3669376,2.714757,2.2753549,-1.7993927
449,0.5555663,-2.4175253,-0.9870181,-1.3230641,-0.78624487
450,0.7628875,-2.6254063,0.8445101,-1.1718125,-0.17317319
451,0.59958816,-2.7181735,-1.0566752,-1.2808831,1.259757
452,-0.29953885,-1.9926399,1.712317,-1.7984037,-1.5467147
453,-0.0049669743,-2.4197884,1.194005,1.552309,-1.5545408
454,0.44665146,-1.8717234,-1.0234923,2.1395493,0.6842847
455,0.9880476,-2.816601,-0.824955,-0.95991373,-0.055209637
456,0.85898566,-2.5999815,0.97830105,1.5040493,0.2036941
457,1.2155833,-2.5053153,1.637332,2.0408688,2.3459802
458,-0.46817088,-0.20767856,1.5093346,1.9611139,-0.92640924
459,-0.0777123,-2.4326146,-0.85850096,0.94694924,-0.2198193
460,0.39632225,-2.5622516,-1.1825105,1.3624954,0.7819562
461,1.4915934,1.1403174,-1.2361267,-2.082559,0.76257634
462,2.1634264,-2.4634316,-2.5395782,1.4851842,-1.182405
463,2.3990407,-1.1154453,-1.8187964,-1.6023226,1.0510569
464,0.0031461716,-2.8752139,-0.86700106,-0.8315582,0.3121977
465,0.14741278,-2.4222999,-0.9603784,-1.2864327,0.49804187
466,1.260953,-1.2955809,1.5069313,-1.5888087,1.5922694
467,0.7483196,-2.7540865,1.1302919,-1.8941782,-0.14045143
468,0.94390583,-2.8684049,-1.1304812,1.2174954,0.27658725
469,0.47015762,-2.7093086,0.9710107,-1.130861,1.028142
470,-0.013224602,-2.439983,-0.63204503,0.8901937,0.19630551
471,2.1289482,-2.0869298,1.5190334,1.1360216,0.592937
472,0.6074517,-2.8699927,2.6552033,-2.082388,1.813386
473,0.27505398,-2.2099786,-1.7893729,-1.3665386,1.2610416
474,0.70090055,-0.86472607,1.0760169,1.6352391,-0.9530091
475,0.5859566,-2.9029493,1.1400647,-1.1703324,0.10735321
476,0.72140193,-2.8794906,0.74102354,1.0005102,0.23268127
477,-0.6580205,-1.5276926,-2.101664,-1.8992943,-2.0268464
478,1.0463881,-1.732837,-0.9483316,1.5329876,0.07284808
479,0.084943295,-2.9249096,-1.2352233,-1.0074284,0.010232925
480,0.36925864,-2.5716367,0.8440604,1.810751,0.9748187
481,-0.26804686,-2.4977684,0.854089,1.1341314,-0.67740345
482,-0.64942265,-2.909119,-1.7996634,1.8744736,0.5583401
483,2.6941686,-2.6287503,-2.1472116,-1.2310131,0.9344969
484,0.5110421,-2.9287443,-0.68755054,-0.9142513,-0.012795448
485,0.27381516,-2.407611,1.0265255,0.8863163,0.34231663
486,0.64818287,-2.572433,-1.8990839,-1.916181,1.8011975
487,-0.5784955,-1.9413946,-2.2594783,-1.982737,-1.6422943
488,-0.6007757,-2.8050368,-2.230115,-1.370441,-1.4958756
489,0.36841583,-2.7081506,-1.0534446,0.9530344,-0.64348817
490,1.6253767,-1.9639475,1.2472992,1.110076,1.1258607
491,-1.4533126,-1.1571906,-1.3894713,-1.5837555,-0.7182026
492,-0.18690395,-2.9428835,-1.189626,0.92758083,-0.5147972
493,0.1635108,-1.8479778,-0.9754169,1.8226442,-1.0641392
494,-1.3409996,-2.6722496,-1.4939979,-1.3898153,0.503397
495,-0.40136027,-2.3600945,-1.4503516,-1.1706855,0.12012792
496,0.3213501,-2.98526,0.6786332,1.2885199,0.71441174
497,1.2890177,-1.9433702,-2.0203514,-2.6301126,2.2270088
498,0.34716463,-2.7224026,-0.5943365,1.3626442,0.42981648
499,0.7885299,-2.3497741,-0.7954273,-0.92879486,-0.3620398
500,0.8340318,-2.1837082,-1.2101358,-1.736433,-0.047758102
501,0.1500206,-2.8507268,0.71367884,-1.2714182,0.2551098
502,0.56622434,-2.9762597,-0.7801056,-1.0287398,-0.9419427
503,1.1621308,-2.7210445,-1.2028773,-1.2166748,0.36156178
504,1.2298541,-2.8006394,1.3547497,-2.3651466,1.3477345
505,0.065619946,-1.6239893,1.0133438,-1.4886993,0.3215356
506,1.571425,-2.9084904,2.8207574,1.2909555,1.5917978
507,0.95026636,-1.9077324,-0.9589653,1.7208095,0.72829056
508,2.285077,-2.704717,1.79701,1.5614882,-0.4462943
509,0.76834774,-1.7606746,0.9651661,1.3040276,1.228158
510,-0.25368786,-2.660163,-2.018763,1.382185,0.6675203
511,-0.26199245,-2.4393313,-2.2232492,-1.5757539,0.19401526
512,0.65722775,-2.7709725,-1.0074117,1.2046618,0.25464392
513,0.7518172,-2.4527996,-1.2865157,-1.9070069,1.0236826
514,-0.9798322,0.084261894,1.2929139,-1.7100424,-0.87578535
515,-0.5235059,0.16755366,-1.0005045,-1.8729116,-0.98202324
516,0.10432768,-2.9340785,0.6213584,-1.0240505,-0.25838876
517,1.9046779,-2.805216,-1.2188802,-1.0378146,0.04515338
518,-0.049006224,-2.5389514,0.97798276,-1.4279956,-0.40132427
519,1.0343437,-2.6454885,-1.3882753,-1.9110024,1.5974741
520,0.027665377,-2.3663433,0.76794815,-1.221354,-0.35998917
521,0.48456,-2.990714,0.9744773,1.2133517,-0.3919263
522,0.29336786,-2.840952,1.044426,1.1285915,0.031703472
523,0.6613865,-2.6834204,0.9733865,1.4008527,-0.5543046
524,1.2538681,-2.8177342,-1.4962932,1.000761,-0.13331866
525,-1.0463815,-2.696987,-1.3506135,1.3049006,0.14498854
526,0.31804323,-2.9049962,-1.1410625,0.93720627,-0.28046727
527,1.9114046,-2.5212927,2.3136387,-1.6608372,1.2821088
528,0.49207497,-2.4199157,0.96806383,1.1460361,0.5677266
529,1.0769687,-2.4379106,-0.89991665,1.204298,0.5093756
530,-0.121527195,-1.8756183,1.1002369,1.093338,-0.26623774
531,0.64650035,-2.3831909,-0.98038006,-1.0478449,0.036959648
532,0.53560305,-2.5681834,1.153574,0.64818835,0.60606575
533,0.18438911,-1.0823977,-0.8903394,-2.0901616,0.07763171
534,-0.38790894,-2.9915042,1.0550776,-2.1550243,-1.0219042
535,0.23880672,-2.4752245,1.8538308,1.7359185,2.2476635
536,0.1197288,-2.2767146,0.91074944,1.1662555,-0.042229176
537,1.3694434,-0.029842615,-1.4054966,-1.7935565,1.3903065
538,-0.2762165,-0.3608327,0.7523267,1.7948136,-0.33593273
539,0.65930915,-2.330648,0.72652245,1.2797623,-0.8877306
540,0.034065723,-2.3912058,0.8344269,-1.2857491,-0.05941868
541,0.30336642,-2.7289426,1.419271,-1.0521795,0.5932152
542,0.42178273,-2.7405055,0.8563421,-1.1015346,0.24985313
543,-0.05881715,-2.4237814,1.4608474,-1.1646726,1.0466385
544,0.8696401,-2.5122378,1.2471647,1.0351238,1.3527045
545,0.12163067,-2.103179,0.684788,-1.5107691,-0.83565927
546,-1.1545565,-2.7138157,-1.560539,-1.1724126,-0.5784681
547,0.108015776,-2.7049887,0.8743665,1.5515847,0.9655528
548,0.29505825,-1.8243167,-1.8089244,1.3275914,-0.30611563
549,0.87792706,-2.3872056,-1.160325,-0.8975668,0.37805796
550,-1.2293305,-2.2385254,-1.1870551,1.2426414,-0.65911555
551,2.0767717,-2.723415,1.4876227,-2.0173922,-0.38853073
552,0.71285486,-2.43023,0.6304786,0.997067,1.052535
553,0.42502737,-2.9188247,-0.8009715,-0.8994293,-0.2532494
554,0.9907446,-2.5815952,-0.99911165,0.95520353,0.24582767
555,0.15034962,-2.6661692,0.83069015,-0.7316694,0.51917505
556,2.2975225,-2.6961615,-1.4393406,-1.1719418,-0.120601416
557,0.432189,-2.8288975,1.5246005,1.6876993,1.9575505
558,0.12185621,-2.7148347,0.9032743,-1.0960791,0.10176015
559,-0.8905091,-2.6255717,1.8408766,1.3350801,0.27667236
560,1.4902754,-1.8808676,-1.5465312,-1.4143353,-0.14463687
561,1.5840645,-1.8525145,-1.7403483,-1.4441643,0.6189716
562,0.7927327,-2.7624195,1.301774,-1.3074391,1.2129993
563,0.23882604,-2.1251273,1.9274464,2.2963233,1.9085217
564,1.2663274,-2.671008,1.3127489,-1.0702119,-0.34658122
565,0.22464609,-0.5058949,1.1448908,-1.8941377,0.6516557
566,0.84050226,-2.7771301,-1.0873944,-0.98078823,-0.28148508
567,-0.45991755,0.38379145,-1.1398375,2.573535,-1.2050428
568,1.3359776,0.7831192,1.8320613,2.4562159,1.3129754
569,0.45137405,-2.8583655,-0.7298701,0.63375163,0.31769562
570,0.3705647,-2.9536119,0.58262634,1.3813343,-0.25731683
571,0.82714844,-2.9502146,-1.3045077,1.8785839,0.52378964
572,0.66801405,-2.6384938,1.5780501,-1.5485498,-0.760015
573,-0.15310669,-2.8798075,1.3973689,1.3778334,0.83188915
574,-0.206182,-2.0920458,-1.1135614,-2.1787105,-0.8235574
575,0.6069255,-2.9868793,-1.451448,-0.71608925,0.18644428
576,0.80408525,-1.064739,-0.9476099,-1.8795508,-0.43582606
577,0.83089185,-2.9483328,-0.9693017,-1.006213,0.4452982
578,-0.82694197,-2.9768548,-1.4739866,1.1752319,1.2111077
579,0.02978611,-2.1131775,0.80463314,-1.1353984,0.23971653
580,-0.2196734,-2.9006703,-1.0732982,0.8072834,-0.5567424
581,0.509655,-1.485874,-0.7457628,-1.781037,-0.3005123
582,1.3348837,-2.41854,1.0344663,2.0280194,0.43085098
583,0.8472185,-2.5169797,0.8180976,1.0927887,0.26095676
584,-0.059119463,-2.5541022,-0.89592934,1.4973459,-0.7735748
585,1.4489031,-2.3138373,1.7377372,-1.6581376,2.3382897
586,-0.9700191,-1.9057475,1.3996029,1.3019791,-0.9434631
587,0.26658368,-1.0894711,0.7875538,1.6207995,-0.6444595
588,0.48719597,-2.759387,1.0960617,1.0730162,-0.17630887
589,-0.54641867,-2.4434323,1.1979904,1.228013,-1.0514528
590,-2.7219703,-0.71920896,-2.3234115,1.7011485,-1.9426451
591,0.6587558,-1.0649142,0.92044497,1.1790943,0.28636622
592,0.43034458,-2.6007528,1.2525854,-1.4133685,1.161644
593,0.9803014,-0.12708187,-1.1129587,1.6862979,0.56463337
594,1.1118889,-2.355137,-1.0859807,0.9548907,0.9253626
595,0.3022895,-2.3652282,1.1209044,-1.4087794,-0.075320244
596,0.6618669,-2.1933398,-1.1060997,1.0566349,0.09929371
597,0.8314357,-2.5349832,1.1210251,-1.0245082,-0.4093113
598,0.17030859,-0.06862283,-1.410059,-1.611633,-0.31231642
599,-1.2381617,-0.970134,-1.4931192,-1.4822376,-0.9877553
600,0.71823454,-2.5740728,0.8372977,1.2078671,-0.657248
601,0.3475566,-2.9020305,0.89313793,0.9756708,-0.19675303
602,0.2034173,-2.399443,-0.8320861,1.1471124,0.54012465
603,1.3868074,-1.1232643,-2.245754,2.6602726,2.2613397
604,1.1286116,-1.7583162,1.1005802,-1.2341005,1.0446
605,0.35665655,-2.6694145,1.4576268,1.5178261,1.3964229
606,0.008014202,-2.627084,-1.3736818,0.8943467,-0.6478877
607,0.381526,-2.3593838,1.1609292,1.7192879,1.2129292
608,0.6408453,-2.8598866,1.3127108,-0.83979154,-0.49083066
609,0.068516254,-2.3786383,-1.410954,2.2086773,2.1519623
610,0.75616455,-2.579147,0.97753644,-1.2906289,-0.61739135
611,0.97266626,-2.712868,-0.9339378,1.176053,0.48224974
612,0.8566227,-2.971285,1.3654518,-1.0241758,0.21699715
613,0.08562708,-1.8079064,-1.2630646,-1.4142594,-0.2697518
614,0.3926878,-1.778683,-1.5992774,1.1534839,0.60423803
615,0.2135632,-2.2627292,-0.6243627,-1.3602684,0.16984534
616,-0.3307848,-2.9232008,-1.1663809,-0.9451928,-0.42706084
617,0.8961289,-2.7732885,1.3231077,1.1671386,-0.9722743
618,0.4647317,0.12285948,1.2138324,-1.8099351,0.4035864
619,-0.13489485,-2.2535925,-0.8342898,-1.4914901,-0.10815668
620,-0.45137072,-0.8393712,-1.1133037,1.9899149,-1.1275952
621,-0.4102316,-2.3881845,-1.0211265,1.244452,-0.25931048
622,0.32387257,-2.97967,1.0139618,-1.1227267,-0.26262784
623,0.79073024,-2.713655,-1.5097138,1.2338824,0.94412184
624,-2.5846374,-2.5830598,-2.3974953,0.8897486,-0.22284651
625,1.0794859,-2.985119,-1.0472925,0.8108845,0.5425992
626,0.7164302,-2.6196442,0.7834883,1.0320077,-0.5280528
627,1.1111097,-2.7604198,1.6015067,1.5894113,0.90559745
628,-1.5136795,1.0099978,-1.2125306,-1.913218,-0.7663255
629,2.2986627,-0.07038498,1.3830543,1.8555245,0.5403018
630,0.55231094,-2.9638731,1.0323868,1.0010481,-1.0875573
631,0.3333013,-2.4755082,1.2799993,1.4207411,-0.59390354
632,-0.07944822,-2.3919187,1.2247291,1.1230898,-0.6739645
633,0.7722902,-2.9098296,-1.1781702,0.89626503,-0.1681869
634,0.14906693,-2.802171,1.3953023,-1.0067317,0.6201904
635,0.7473507,-2.5113392,0.82900476,-1.0458419,0.30357313
636,0.094840765,-2.8203459,-0.9287076,-0.7824378,-0.32121563
637,0.14286089,-2.6047628,1.1591129,1.2166109,0.9848294
638,0.6359892,-2.3492227,1.3032737,-1.2248394,1.3870363
639,-0.9185519,-2.7508152,-1.275885,0.92364216,-0.15789175
640,1.5150948,-1.4703918,1.1016374,2.313002,-0.11029196
641,0.4537711,-2.8602922,-1.6599326,1.6550083,-1.5785909
642,0.61889267,-2.153595,-1.6924539,-2.0030737,1.4018869
643,-1.533091,-2.319345,-2.00802,1.1527567,-0.69568086
644,2.1253996,-2.1884096,1.5131488,1.1266575,0.7284403
645,1.9661531,-2.8981926,1.179667,1.1088881,0.39867425
646,0.24435568,1.2509975,0.76529217,2.1946263,-0.08348942
647,0.40167332,-2.008688,-0.58638906,1.5605164,1.0776234
648,0.38717222,-2.7351227,1.1219578,1.0160246,-0.37091804
649,0.043875933,-2.8444538,0.9819341,-1.0536401,0.35485888
650,-0.15950346,-2.7182634,-1.1513577,1.4838686,0.2591834
651,0.7464595,-1.5161796,1.0089712,2.2938862,-0.47353125
652,0.50743175,-2.999166,0.74171376,1.3470206,0.034233093
653,0.60363674,-1.8678732,0.9688926,1.3127928,0.16132736
654,0.65368795,-2.968397,1.0181203,-1.4062697,1.21666
655,0.45968556,-1.0287197,-0.9158642,1.5759993,-0.30139995
656,1.1321487,-2.5209537,-1.2924432,1.1209784,1.4737439
657,-0.3162048,-1.6507478,-1.1910782,-1.7239738,-0.80102444
658,-2.022097,-1.681958,-1.81707,-2.335765,-0.6977296
659,0.65250397,-2.666164,-0.9560673,1.0817518,0.2758155
660,0.3601091,-2.944626,-1.0082545,-0.8281777,0.13894987
661,0.72018194,-2.4450197,-0.81547785,1.0454788,0.78029466
662,1.2223506,-1.8488854,1.1894383,-1.4162581,1.2110491
663,-1.2129126,-0.7857075,-1.1917895,2.1026716,-0.7910905
664,-1.0339811,-0.6352005,1.8105235,-1.2470081,-0.5352144
665,1.4057388,-2.34661,-1.0347269,-1.2177191,-0.09175944
666,0.32830858,-2.935737,-0.7367759,0.7027712,-0.26420426
667,0.85457325,-2.5895529,-2.2591205,-1.4022527,-0.049499035
668,0.14904118,-1.717051,0.7286229,-1.9932942,0.1560893
669,0.6809571,-2.5820022,0.81097364,-1.2097869,0.070146084
670,-0.8427408,-1.3835609,0.86283946,1.5760269,-0.69978356
671,0.8531661,-2.6444597,-1.0169334,-0.7793553,0.29623365
672,1.9590445,-2.5906982,-2.7003536,1.1757221,-0.93528175
673,1.3712358,-2.8088195,-1.1822293,0.9650798,1.1238098
674,0.08794117,-2.9175868,-0.91615963,-1.079207,-0.503747
675,0.14647937,-2.497911,1.3927555,-1.1312288,-0.8509331
676,0.9263873,-2.1305776,-0.70106316,0.99907637,-0.32426763
677,0.17660189,-2.69975,-0.7689748,1.4482713,0.2652793
678,0.9650073,-1.2102317,-1.0787076,-2.2351415,0.67148566
679,0.78787804,-1.4412405,1.1077123,-1.268289,-0.25969028
680,0.037774086,-2.5728803,0.8155036,-1.0030699,-0.33948517
681,0.49922085,-2.8792453,-0.9829297,-0.94535446,0.17119265
682,1.202527,-2.534527,-0.9075899,-1.6127145,-0.5332928
683,0.53573704,-2.9204376,-1.275561,1.5846887,1.2141714
684,-0.3073051,-2.551953,-1.3349372,-1.0519559,0.9075401
685,0.19824243,-2.606215,-1.4778589,1.6072831,-1.8442729
686,-0.30420923,-2.2952807,0.91119623,1.1971173,0.4142382
687,0.75710535,-2.0863965,1.1523266,-0.7958853,1.0446558
688,1.2121539,-2.2037005,-1.3449955,1.5542779,1.5134192
689,0.2339735,-1.7283065,-0.6506729,1.4269047,0.48673797
690,-0.28696156,-2.5071898,-0.88462734,1.0759788,-0.5736449
691,1.1107798,-2.1228616,-0.9200764,-1.2882352,0.20737648
692,0.78921986,-2.368638,1.311275,0.88095546,0.014526844
693,0.3983755,-2.224993,-0.9493346,2.3844976,0.09501958
694,0.67031837,0.7492013,-1.1204929,1.647871,0.2944169
695,1.3889375,0.5859847,-1.1851511,1.7019892,0.06543231
696,-0.2029581,-2.0263104,1.2208376,1.0757217,0.37440276
697,0.56229687,-1.4617829,-0.9401574,2.0110345,-0.050637722
698,-0.18638301,-2.3104641,-1.2016379,1.4363666,-0.5193088
699,0.23773026,-2.6306288,1.1874499,-1.0089097,0.20878816
700,0.18990612,-2.8979163,-1.535711,-0.92067957,0.42120743
701,0.889163,-2.9371562,-1.2008426,-2.341493,0.26801586
702,1.0117393,1.0333118,0.8953235,-2.6879745,0.7289405
703,-0.055321217,-2.5776806,0.9712243,0.9705756,-0.13341498
704,-0.25483084,-2.9467728,-1.425814,1.0814915,1.1338248
705,0.04827261,-2.4403296,-1.2264714,2.3421774,-0.506933
706,0.96847916,-2.708923,-0.94798756,1.2864952,-0.21696019
707,1.22398,-2.1641512,1.0391879,1.0119581,0.2714796
708,0.3643291,-2.6152506,-0.80034757,-1.3730804,1.1508164
709,0.22502422,-2.5246348,-1.081646,-1.2376654,0.1251421
710,0.288409,-0.5076957,-0.9024792,-2.255375,-1.1364696
711,-0.036441565,-2.8401735,-1.3618519,-1.0254169,0.37442398
712,0.6906214,-2.7487764,1.4030905,-1.4261999,1.5472808
713,-0.010188341,-0.3325715,0.7207265,-1.8322072,-0.8056531
714,0.10654664,-2.181777,-1.3037717,1.6422529,-0.31197286
715,0.2175703,-2.821802,1.1063261,0.98541427,-0.5018554
716,0.49342275,-2.3353024,-0.69317126,-1.0953698,0.09141445
717,-0.6115074,-2.7169738,1.696538,2.163136,-1.672841
718,0.5332782,-2.0315583,1.8878069,-1.5972302,1.0383983
719,0.7546196,-0.7154021,-1.2280216,-1.5923347,-0.22151423
720,1.2521968,-2.6582975,-1.8874471,1.3631725,1.2475014
721,-0.004163265,-2.4149165,1.066843,0.9380517,-0.25608706
722,0.9089763,-2.8069007,-0.89506054,-0.8331642,0.6802759
723,0.62570333,-2.6500056,1.3692293,0.935658,-0.359751
724,0.9552903,-2.1060412,0.9239464,-1.597928,1.0724163
725,-0.17043161,-2.249029,1.0530472,1.1511717,0.064688444
726,0.53742075,-1.2700658,0.76290417,-1.6193969,0.18071866
727,0.33199096,-2.8821223,-1.1590812,1.0899639,-0.6581857
728,-2.2905056,-1.278922,1.7617283,2.0345225,-1.3787367
729,-0.6171222,-2.6683192,2.6071734,1.6519394,-1.5506827
730,-0.57465005,-2.4422624,1.1617141,1.0276799,-1.058769
731,0.30655813,-2.8439355,0.9238634,-0.94671774,0.12187433
732,-1.2723144,-2.8036497,-1.8136227,-1.4144056,-0.51118445
733,0.4052682,-2.924372,-1.0767295,-0.9937601,0.26094627
734,0.43820238,-2.292222,-0.72540236,-1.2310485,0.27725816
735,1.1944146,-2.8386512,-1.0500122,-1.0984256,0.75194764
736,0.7642529,-2.250991,0.86824894,-1.0595984,1.038351
737,0.088330746,-2.4003806,-1.0695552,1.1173897,-0.64168215
738,-0.013179779,-2.7508726,-1.1698161,1.6726418,-0.9955945
739,0.8501892,-1.9071656,-1.2296054,1.2385235,0.724947
740,0.6826134,-2.7477582,-2.3299325,-1.2679214,0.08823633
741,0.48025942,-2.5200996,-1.3946283,-1.6365862,1.7057629
742,-0.2982633,-2.8659306,-1.3264334,1.7730203,-1.159297
743,1.0584922,-2.7459114,1.0149555,1.3213387,-0.47176886
744,1.5170355,-2.0503032,1.7426267,1.3200846,1.2398672
745,-0.10362458,-2.8424654,-0.98643017,1.4168391,-0.02789259
746,0.29570866,-2.7837157,1.2124538,-0.9054489,0.02378583
747,1.1427045,-2.5998478,1.6458569,1.2304835,0.8505156
748,-0.20519519,-1.3103507,0.7529104,1.1529193,-0.118463516
749,1.6009169,-2.2817507,-1.408453,-1.1145927,0.05295372
750,-0.049128532,-2.9663172,0.632514,1.0735621,0.1914525
751,1.6135454,-2.4732058,1.7279396,1.0697174,0.8455231
752,-0.6220236,-2.466086,1.43785,-0.90275097,0.48508787
753,0.39281797,-1.1667805,0.7977395,1.8479996,0.07699633
754,0.32918215,-2.779913,1.1032791,-0.9731457,0.664618
755,0.0004272461,-0.7284186,0.8292818,-2.6849775,1.1092458
756,0.120260954,-2.6804366,-0.99362993,-1.3870604,0.3889823
757,-0.42505026,-0.27946305,-0.902246,-1.8347242,-0.84873176
758,0.012732029,-2.531056,-0.8913379,0.8885679,0.5338874
759,0.34704566,-2.7368014,0.7761426,1.0004029,-0.112509966
760,0.55852246,-2.1269135,-0.71346855,1.5277658,0.34131074
761,1.1930065,-2.820793,-1.2243601,0.87833333,-0.43949223
762,0.5747733,-2.5445738,1.5410824,-0.79816985,0.03211856
763,0.8708768,-2.3819547,-1.0260261,-1.8041419,0.8173623
764,1.5423999,-1.982106,-1.2944359,-1.0798298,1.224617
765,0.45317388,-2.8571448,0.94958425,-1.363574,-0.026717424
766,0.4803493,-2.9344053,-1.098337,2.3366942,-1.256561
767,0.8122363,-1.6313577,-0.8227663,-2.0697746,0.07275343
768,0.76195574,-2.3836737,0.93384004,-1.2075965,-0.21359849
769,0.9229517,-2.6809387,0.70505095,0.92273045,0.6771791
770,-0.4637828,-2.7090526,-1.1623693,1.3006716,0.8739605
771,2.2844267,-1.7894287,1.7613478,-1.292996,0.08386612
772,0.50736475,-2.2676756,-0.9361255,1.0623903,-1.0826468
773,0.89050484,-1.9311216,-1.0627053,1.3069572,0.28619885
774,-0.15836024,-2.4187002,-1.2011335,-1.2895112,-0.71244645
775,0.89442444,-0.48976088,-1.7451434,2.5156536,2.1299262
776,1.3761344,-2.67629,-1.1335082,-1.0003142,-0.068449974
777,0.22478056,-1.7143751,-0.9068334,1.7297306,0.34159374
778,2.6233392,-2.246464,1.4478097,-1.0374274,0.73142576
779,1.2027421,-1.9005523,-1.355264,-1.1499993,1.2096243
780,2.3751836,-2.7545009,1.6620159,-1.0420214,0.44828033
781,-0.0743742,-2.967484,2.1836305,-0.82513094,-0.23991919
782,-0.34814596,-1.4131083,1.091322,2.0261717,0.4511125
783,1.8771324,-0.88844204,-1.3568213,-1.740203,1.9530897
784,0.78897333,0.996037,-1.3253562,-2.4658754,0.74076104
785,0.8048663,-0.86416745,-0.9135504,-1.7542741,0.06879568
786,0.6337862,-2.7575057,-0.78720045,-0.8273828,0.43933964
787,0.22980237,-2.1348312,-1.4959626,-1.8340781,1.5957952
788,1.4514236,-2.3196344,1.6449761,1.6571193,1.1995101
789,-1.523354,-2.9666207,-2.0233865,-1.1852009,1.0775933
790,0.020398378,-1.2831345,-1.1357853,2.1425648,-0.6916232
791,0.1799202,-2.9886684,0.85507536,1.2228079,-0.80816364
792,-0.9581218,-2.9321506,1.326457,-0.9385524,-0.1056633
793,-1.438343,-1.7572018,-1.7528589,-1.3322845,-1.7200967
794,0.052310944,-1.4035302,2.0108137,-2.9333296,-2.2987423
795,-1.5071987,-1.8281598,1.566772,1.2741795,-0.51747966
796,-0.14852381,-2.969073,0.8087888,0.7395458,-0.006726742
797,0.039708614,-2.4365222,1.0438852,1.1502237,0.19576764
798,0.63318396,-2.8166215,0.813005,-1.3000319,-0.5696442
799,0.52070665,-2.5380516,-0.9184799,0.95807123,0.47013116
800,-0.07210326,-2.002032,0.8339288,1.3180981,-0.78179955
801,1.5116544,-1.4514337,0.95494986,1.2225013,0.49569273
802,-0.32299614,-2.380221,1.3327775,1.5806465,-0.9423175
803,-0.024058819,-0.0008416176,0.82817245,-1.8880098,0.00032615662
804,1.2982798,-2.7041137,-1.4193039,1.1813154,-0.7138753
805,-0.20317388,-2.8256497,0.9853327,-0.87724113,-0.30940008
806,2.11166,2.119947,1.2241869,-2.2824926,0.8157406
807,1.3084521,0.19978523,-0.81137586,-1.5076863,0.6551275
808,-0.26951218,-2.9441922,2.4011526,-1.3143275,-0.7761309
809,0.29706192,-2.6103354,0.65634584,-1.1196136,-0.5632448
810,0.70293236,-1.7732131,-1.2436999,1.9701242,-0.10817194
811,-0.9620726,-2.587789,-1.8539753,1.0296602,-1.0647047
812,1.8213644,-0.16615438,1.1690722,-1.6422741,1.0049787
813,-2.7623568,-1.7303288,-1.5879961,-1.4754286,-0.2107768
814,0.78404665,-2.9216216,0.8166871,0.9048934,-0.56634045
815,1.8035889,-2.425479,-1.2938399,1.6774116,0.7738931
816,0.09633875,-0.30377793,1.1087828,-2.2359009,-0.9857967
817,1.2559204,2.2963333,-1.649406,2.2081385,-0.35434842
818,0.13298392,-2.7287807,-1.3999832,-1.865566,-0.6964009
